year,lat,lon,num_taps,num_hh,wp_pop_last,num_kiosks,num_scheme_tanks,wp_revenue_model,volume_method,country_name,wp_m3,wp_revenue_USD,quarters_used,wp_type_cat,month_1,month_2,month_3,month_4,month_5,month_6,month_7,month_8,month_9,month_10,month_11,month_12,wp_count_within_500m,wp_count_within_1000m,wp_count_within_2000m,wp_count_within_10000m,wp_count_within_20000m,pop_served_last_within_500m,pop_served_last_within_1000m,pop_served_last_within_2000m,pop_served_last_within_5000m,pop_served_last_within_10000m,pop_served_last_within_20000m,Population_Within_500m,Population_Within_1000m,Population_Within_2000m,Population_Within_5000m,Population_Within_10000m,Population_Within_20000m
2022,0.0000,0.0000,0,0,250,,,waterpoint,,7,365,96,"1,2,3,4",Handpump,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,131,260,0,2000,6000,40000,138320,288624,837.8317171,1590.460209,2941.347992,11462.61155,57807.87966,193229.4431
2022,0.0000,0.0000,0,0,250,,,waterpoint,,2,365,0,"1,2,3,4",Handpump,0,0,0,0,0,0,0,0,0,0,0,0,2,2,8,48,143,32,32,2464,14852,36348,90884,347.0034265,347.0034265,4255.357809,10327.00586,39779.38386,174922.2949
2022,0.0000,0.0000,0,0,250,,,waterpoint,,7,365,55.78,"1,2,3,4",Handpump,0,0,0,0,0,0,0,0,0,0,0,0,7,23,54,207,261,7000,21232,53264,122520,235624,293624,1207.045694,3635.33762,11260.51919,53003.91706,115031.5096,421186.7785
2022,0.0000,0.0000,0,0,250,,,waterpoint,,7,365,52.19,"1,2,3,4",Handpump,0,0,0,0,0,0,0,0,0,0,0,0,6,24,53,202,259,8000,24232,51296,128520,230624,291624,1249.647307,4359.565036,13645.02669,58895.11582,118033.1496,469838.674
2022,0.0000,0.0000,0,0,250,,,waterpoint,,7,365,55.78,"1,2,3,4",Handpump,0,0,0,0,0,0,0,0,0,0,0,0,12,26,54,199,259,13200,27200,52296,128552,227624,291624,1618.861284,5069.591915,14059.29356,60476.3637,117286.7105,468976.9441
2022,0.0000,0.0000,0,0,250,,,waterpoint,,7,365,0,"1,2,3,4",Handpump,0,0,0,0,0,0,0,0,0,0,0,0,9,20,54,199,259,10200,20232,53304,131560,227624,291624,1633.061821,5935.824707,16056.0754,62117.88744,119463.2361,481950.5909
2022,0.0000,0.0000,0,0,250,,,waterpoint,,7,365,55.78,"1,2,3,4",Handpump,0,0,0,0,0,0,0,0,0,0,0,0,3,17,53,201,259,5000,16264,53312,131560,229624,291624,1590.460209,6370.631709,18042.54503,64901.44842,121491.832,491061.3719
2022,0.0000,0.0000,0,0,250,,,waterpoint,,7,365,35,"1,2,3,4",Handpump,0,0,0,0,0,0,0,0,0,0,0,0,5,19,54,202,260,5000,19000,53200,112512,230624,292624,426.0161273,2541.896226,7455.282228,44635.89012,108753.7934,330809.3159
2022,0.0000,0.0000,0,0,250,,,waterpoint,,7,365,52.19,"1,2,3,4",Handpump,0,0,0,0,0,0,0,0,0,0,0,0,3,11,28,193,262,3000,11000,28000,90312,221624,294624,965.6365553,3124.118267,5978.42632,28245.9788,103857.378,286909.4055
2022,0.0000,0.0000,0,0,250,,,waterpoint,,7,365,50.78,"1,2,3,4",Handpump,0,0,0,0,0,0,0,0,0,0,0,0,4,17,47,202,260,4000,17000,46200,109512,230624,292624,624.8236534,2598.698377,6944.062876,39413.13223,107444.84,313908.4969
2022,0.0000,0.0000,0,0,250,,,waterpoint,,7,365,58.59,"1,2,3,4",Handpump,0,0,0,0,0,0,0,0,0,0,0,0,13,25,56,194,259,14200,26200,53304,132552,222624,291624,1590.460209,4998.589227,15387.80449,62221.07053,117545.4517,464645.9445
2022,0.0000,0.0000,0,0,250,,,waterpoint,,7,365,95,"1,2,3,4",Handpump,0,0,0,0,0,0,0,0,0,0,0,0,5,11,19,188,256,5000,11000,21000,100360,216624,288624,352.477874,1045.68436,7554.775766,57171.07151,120601.4431,487673.8542
2022,0.0000,0.0000,0,0,250,,,waterpoint,,7,365,67.19,"1,2,3,4",Handpump,0,0,0,0,0,0,0,0,0,0,0,0,5,8,20,196,257,5000,8000,25032,105360,224624,289624,281.9822992,1879.881995,9740.138585,62506.20027,119511.0422,499515.1316
2022,0.0000,0.0000,0,0,250,,,waterpoint,,7,365,60.78,"1,2,3,4",Handpump,0,0,0,0,0,0,0,0,0,0,0,0,2,10,36,199,262,2000,10000,36000,95312,227624,294624,355.0134394,1917.072573,6035.228471,28975.05593,104248.4047,281942.2007
2022,0.0000,0.0000,0,0,250,,,waterpoint,,7,365,60.78,"1,2,3,4",Handpump,0,0,0,0,0,0,0,0,0,0,0,0,5,10,18,196,256,5000,10000,23032,103360,224624,288624,458.2212362,2103.117982,11056.05598,62065.15517,120941.9702,507563.7831
2022,0.0000,0.0000,0,0,250,,,waterpoint,,7,365,55.78,"1,2,3,4",Handpump,0,0,0,0,0,0,0,0,0,0,0,0,7,17,23,92,256,7000,17000,23000,49000,119192,288624,1057.433622,3054.808241,10562.58696,49942.38979,410106.0297,1117186.131
2022,0.0000,0.0000,0,0,250,,,waterpoint,,7,365,60.78,"1,2,3,4",Handpump,0,0,0,0,0,0,0,0,0,0,0,0,10,21,23,102,256,10000,21000,23000,52000,130392,288624,1374.663709,4629.209412,11549.52501,50452.90721,398045.7435,1086676.127
2022,0.0000,0.0000,0,0,250,,,waterpoint,,7,365,0,"1,2,3,4",Handpump,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,33,147,1000,1000,1000,2000,33000,154320,91.45032786,91.45032786,160.0380738,2240.533033,23577.39881,115167.2113
2022,0.0000,0.0000,0,0,250,,,waterpoint,,7,365,55.78,"1,2,3,4",Handpump,0,0,0,0,0,0,0,0,0,0,0,0,4,13,41,202,262,4000,13000,41000,106312,230624,294624,1079.240856,3152.519342,6844.659112,34322.94127,105933.2131,303977.8048
2022,0.0000,0.0000,0,0,250,,,waterpoint,,7,365,60.78,"1,2,3,4",Handpump,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,34,149,1000,1000,2000,2000,34000,157520,91.45032786,91.45032786,205.7632377,2514.884016,24149.96108,117473.045
2022,0.0000,0.0000,0,0,250,,,waterpoint,,7,365,7.19,"1,2,3,4",Handpump,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,37,175,0,0,1000,16000,37000,195560,160.0380738,160.0380738,548.7019672,4001.240958,24141.26247,130818.5805
2022,0.0000,0.0000,0,0,250,,,waterpoint,,7,365,54.94,"1,2,3,4",Handpump,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,101,0,0,0,0,14000,131120,12816.11432,39892.41219,120459.4407,377323.5488,872959.063,1341975.808
2022,0.0000,0.0000,0,0,250,,,waterpoint,,7,365,60.78,"1,2,3,4",Handpump,0,0,0,0,0,0,0,0,0,0,0,0,6,13,15,201,258,6000,13000,15000,102120,229624,290624,1503.905596,4558.713837,14122.61349,83884.93224,168914.8743,663903.7222
2022,0.0000,0.0000,0,0,250,,,waterpoint,,7,365,65.78,"1,2,3,4",Handpump,0,0,0,0,0,0,0,0,0,0,0,0,9,30,57,202,259,9000,29200,56264,124520,230624,291624,1505.256983,3621.137082,11190.02361,54249.846,114269.6707,410464.1081
2022,0.0000,0.0000,0,0,250,,,waterpoint,,7,365,57.19,"1,2,3,4",Handpump,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,48,208,3000,3000,3000,10000,50000,240624,2388.643287,12883.46043,63738.83997,277482.1981,500010.8325,1317024.181
2022,0.0000,0.0000,0,0,250,,,waterpoint,,7,365,55.94,"1,2,3,4",Handpump,0,0,0,0,0,0,0,0,0,0,0,0,0,3,16,176,258,0,3000,16000,54040,206624,290624,2338.103231,8212.734465,19750.51021,60085.54326,250804.0312,852166.3875
2022,0.0000,0.0000,0,0,250,,,waterpoint,,7,365,30,"1,2,3,4",Handpump,0,0,0,0,0,0,0,0,0,0,0,0,1,4,6,171,256,1000,4000,6000,59064,201624,288624,704.955748,1045.68436,2993.221248,20617.94039,127869.6357,433283.1093
2022,0.0000,0.0000,0,0,250,,,waterpoint,,7,365,65.94,"1,2,3,4",Handpump,0,0,0,0,0,0,0,0,0,0,0,0,7,8,10,67,245,7000,8000,10000,28000,66032,273624,800.1903688,1234.579426,2400.571106,8725.581229,27701.63767,179541.2369
2022,0.0000,0.0000,0,0,250,,,waterpoint,,7,365,55.78,"1,2,3,4",Handpump,0,0,0,0,0,0,0,0,0,0,0,0,7,20,59,195,259,7000,20000,60200,124520,223624,291624,397.6150522,1760.86666,8463.520396,51877.4927,110071.18,356723.0914
2022,0.0000,0.0000,0,0,250,,,waterpoint,,7,365,45,"1,2,3,4",Handpump,0,0,0,0,0,0,0,0,0,0,0,0,13,27,56,192,259,12200,28200,54296,129552,220624,291624,1562.059134,4813.982239,13649.50642,61001.28469,115521.7632,452120.9649
2022,0.0000,0.0000,0,0,250,,,waterpoint,,7,365,47.19,"1,2,3,4",Handpump,0,0,0,0,0,0,0,0,0,0,0,0,2,8,27,192,259,2000,8000,27000,143552,220624,291624,127.8048382,326.6123643,3152.519342,60616.28437,111873.623,368971.4363
2022,0.0000,0.0000,0,0,250,,,waterpoint,,2,365,0,"1,2,3,4",Handpump,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,66,162,0,32,4032,17064,44624,87856,0,182.6333824,255.6867353,634.3560122,7459.36757,82129.17747
2023,0.0000,0.0000,0,0,250,0,,waterpoint,unmeasured,2,0,0,"1,2,3,4",Handpump,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,66,162,0,32,4232,17264,46392,87840,0,182.6333824,255.6867353,634.3560122,7459.36757,82129.17747
2022,0.0000,0.0000,0,0,250,,,waterpoint,,2,365,0,"1,2,3,4",Handpump,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,64,163,1000,3000,3000,11096,40392,87856,18.26333824,36.52667647,54.79001471,547.9001471,7552.621306,57176.92382
2023,0.0000,0.0000,0,0,250,0,,waterpoint,unmeasured,2,0,0,"1,2,3,4",Handpump,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,64,163,1000,3000,3000,11296,41800,85448,18.26333824,36.52667647,54.79001471,547.9001471,7552.621306,57176.92382
2022,0.0000,0.0000,0,0,250,,,waterpoint,,10,365,0,"1,2,3,4",Handpump,0,0,0,0,0,0,0,0,0,0,0,0,3,5,5,10,35,1600,2600,2600,2600,3200,9800,2201.451668,2789.523624,3007.871351,3526.447201,9249.273591,24888.98157
2023,0.0000,0.0000,0,0,250,0,,waterpoint,unmeasured,10,0,15.66,"1,2,3,4",Handpump,0,0,0,0,0,0,0,0,0,0,0,0,3,5,5,10,35,3400,4400,4400,4400,7050,16100,2201.451668,2789.523624,3007.871351,3526.447201,9249.273591,24888.98157
2022,0.0000,0.0000,0,0,250,,,waterpoint,,7,365,46.31,"1,2,3,4",Handpump,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,8,48,1000,1000,1000,3000,8000,48000,1508.93041,2309.120778,3017.860819,9533.696679,23038.51533,84963.0344
2022,0.0000,0.0000,0,0,250,,,waterpoint,,2,365,0,"1,2,3,4",Handpump,0,0,0,0,0,0,0,0,0,0,0,0,1,2,7,75,143,1000,2000,4416,21080,47808,87200,18.26333824,54.79001471,281.3117938,4459.037348,17770.44192,47391.40324
2023,0.0000,0.0000,0,0,250,0,,waterpoint,unmeasured,2,0,0,"1,2,3,4",Handpump,0,0,0,0,0,0,0,0,0,0,0,0,1,2,7,75,143,1000,2000,6800,21640,44568,80808,18.26333824,54.79001471,281.3117938,4459.037348,17770.44192,47391.40324
2022,0.0000,0.0000,0,0,250,,,waterpoint,,2,365,0,"1,2,3,4",Handpump,0,0,0,0,0,0,0,0,0,0,0,0,3,3,7,68,192,200,200,1232,13096,41376,106556,347.0034265,420.0567794,1241.907,9131.669118,12265.74254,48325.94222
2023,0.0000,0.0000,0,0,250,0,,waterpoint,unmeasured,2,0,0,"1,2,3,4",Handpump,0,0,0,0,0,0,0,0,0,0,0,0,3,3,7,68,192,8,8,40,7488,34784,96400,347.0034265,420.0567794,1241.907,9131.669118,12265.74254,48325.94222
2022,0.0000,0.0000,0,0,250,,,waterpoint,,2,365,0,"1,2,3,4",Handpump,0,0,0,0,0,0,0,0,0,0,0,0,3,3,5,52,137,3400,3400,5800,13248,38512,84000,227.8427074,294.8552684,388.6728537,1281.49842,23590.90177,51563.16233
2023,0.0000,0.0000,0,0,250,0,,waterpoint,unmeasured,2,0,0,"1,2,3,4",Handpump,0,0,0,0,0,0,0,0,0,0,0,0,3,3,5,52,137,3400,3400,5800,15800,36488,77608,227.8427074,294.8552684,388.6728537,1281.49842,23590.90177,51563.16233
2022,0.0000,0.0000,0,0,250,,,waterpoint,,10,365,0,"1,2,3,4",Handpump,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,24,62,750,750,750,750,11950,27300,311.1455103,551.3280095,600.456248,2172.559879,30027.34221,68813.18712
2022,0.0000,0.0000,0,0,250,,,waterpoint,,2,365,0,"1,2,3,4",Handpump,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,74,154,0,1032,1032,12080,50008,89000,1862.8605,4602.361235,6994.858544,8912.509059,11664.65523,45683.47554
2022,0.0000,0.0000,0,0,250,,,waterpoint,,7,365,60.78,"1,2,3,4",Handpump,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,199,259,0,0,4032,91312,227624,289624,71.00268789,298.2112891,1783.729242,36825.18899,113874.7126,443206.4699
2022,0.0000,0.0000,0,0,250,,,waterpoint,,2,365,0,"1,2,3,4",Handpump,0,0,0,0,0,0,0,0,0,0,0,0,3,4,5,74,154,32,1032,2032,13480,50008,89400,3817.037691,6867.015176,6994.858544,9277.775823,11642.71103,47598.62516
2022,0.0000,0.0000,0,0,250,,,waterpoint,,7,365,67.63,"1,2,3,4",Handpump,0,0,0,0,0,0,0,0,0,0,0,0,0,3,18,86,248,0,3000,18000,31000,84232,276624,137.1754918,525.8393852,2415.769367,8583.445473,28405.15669,176987.4724
2022,0.0000,0.0000,0,0,250,,,waterpoint,,10,365,35.29,"1,2,3,4",Handpump,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,68,0,0,0,2000,5750,28900,485.8236915,726.0061907,993.4821557,1910.542607,6162.864581,63357.89447
2023,0.0000,0.0000,0,0,250,0,,waterpoint,unmeasured,10,0,83.08,"1,2,3,4",Handpump,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,68,0,0,0,2000,7400,42850,485.8236915,726.0061907,993.4821557,1910.542607,6162.864581,63357.89447
2022,0.0000,0.0000,0,0,250,,,waterpoint,,7,365,50.78,"1,2,3,4",Handpump,0,0,0,0,0,0,0,0,0,0,0,0,3,14,23,90,256,3000,14000,23000,48000,118184,288624,575.7138609,2749.327417,13488.15331,58087.65721,416234.7866,1153645.324
2022,0.0000,0.0000,0,0,250,,,waterpoint,,7,365,60,"1,2,3,4",Handpump,0,0,0,0,0,0,0,0,0,0,0,0,0,6,21,84,256,0,6000,21000,42000,109152,288624,129.2418871,1045.68436,3853.758089,39726.13287,404867.2568,1102075.728
2022,0.0000,0.0000,0,0,250,,,waterpoint,,2,365,0,"1,2,3,4",Handpump,0,0,0,0,0,0,0,0,0,0,0,0,1,2,7,65,143,1000,2000,4416,19080,45544,87200,18.26333824,54.79001471,281.3117938,3021.094454,19972.41671,47453.55498
2023,0.0000,0.0000,0,0,250,0,,waterpoint,unmeasured,2,0,0,"1,2,3,4",Handpump,0,0,0,0,0,0,0,0,0,0,0,0,1,2,7,65,143,1000,2000,6800,20640,43328,80808,18.26333824,54.79001471,281.3117938,3021.094454,19972.41671,47453.55498
2022,0.0000,0.0000,0,0,250,,,waterpoint,,2,365,0,"1,2,3,4",Handpump,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,68,152,0,1000,1400,7632,43560,89096,0,0,36.52667647,292.2134118,2134.450642,44613.92237
2023,0.0000,0.0000,0,0,250,0,,waterpoint,unmeasured,2,0,0,"1,2,3,4",Handpump,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,68,152,0,1000,1400,6672,40160,84040,0,0,36.52667647,292.2134118,2134.450642,44613.92237
2022,0.0000,0.0000,0,0,250,,,waterpoint,,2,365,0,"1,2,3,4",Handpump,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,50,148,0,0,200,2600,30696,89832,0,0,18.26333824,91.31669118,921.7085979,31150.9649
2023,0.0000,0.0000,0,0,250,0,,waterpoint,unmeasured,2,0,0,"1,2,3,4",Handpump,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,50,148,0,0,200,2432,27344,84840,0,0,18.26333824,91.31669118,921.7085979,31150.9649
2022,0.0000,0.0000,0,0,250,,,waterpoint,,2,365,0,"1,2,3,4",Handpump,0,0,0,0,0,0,0,0,0,0,0,0,2,4,7,93,153,2000,4000,8400,23064,64208,89096,18.26333824,36.52667647,168.0509042,1177.536296,11238.98054,51123.33793
2023,0.0000,0.0000,0,0,250,0,,waterpoint,unmeasured,2,0,0,"1,2,3,4",Handpump,0,0,0,0,0,0,0,0,0,0,0,0,2,4,7,93,153,2000,4000,8400,20656,61568,84056,18.26333824,36.52667647,168.0509042,1177.536296,11238.98054,51123.33793
2022,0.0000,0.0000,0,0,250,,,waterpoint,,2,365,0,"1,2,3,4",Handpump,0,0,0,0,0,0,0,0,0,0,0,0,1,5,6,86,167,1000,6400,7400,26864,60576,89192,18.26333824,63.33170087,113.2608895,862.1987196,10698.44212,52277.89103
2023,0.0000,0.0000,0,0,250,0,,waterpoint,unmeasured,2,0,0,"1,2,3,4",Handpump,0,0,0,0,0,0,0,0,0,0,0,0,1,5,6,86,167,1000,6400,7400,24448,58152,86584,18.26333824,63.33170087,113.2608895,862.1987196,10698.44212,52277.89103
2022,0.0000,0.0000,0,0,250,,,waterpoint,,2,365,0,"1,2,3,4",Handpump,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,85,168,0,4400,6400,22064,60544,89224,0,63.33170087,126.6634017,802.5478788,11955.02029,52881.14504
2023,0.0000,0.0000,0,0,250,0,,waterpoint,unmeasured,2,0,0,"1,2,3,4",Handpump,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,85,168,0,4400,6400,22040,58120,86392,0,63.33170087,126.6634017,802.5478788,11955.02029,52881.14504
2022,0.0000,0.0000,0,0,250,,,waterpoint,,2,365,0,"1,2,3,4",Handpump,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,65,143,0,200,264,12916,48388,90884,273.9500735,1095.800294,1753.280471,11616.22083,30441.86077,191242.3768
2023,0.0000,0.0000,0,0,250,0,,waterpoint,unmeasured,2,0,0,"1,2,3,4",Handpump,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,65,143,0,200,264,9360,45640,83760,273.9500735,1095.800294,1753.280471,11616.22083,30441.86077,191242.3768
2022,0.0000,0.0000,0,0,250,,,waterpoint,,2,365,0,"1,2,3,4",Handpump,0,0,0,0,0,0,0,0,0,0,0,0,1,2,4,65,163,1000,2000,4000,12096,41392,87856,18.26333824,36.52667647,54.79001471,620.9535,7634.216345,57171.86566
2023,0.0000,0.0000,0,0,250,0,,waterpoint,unmeasured,2,0,0,"1,2,3,4",Handpump,0,0,0,0,0,0,0,0,0,0,0,0,1,2,4,65,163,1000,2000,4000,12296,42800,85448,18.26333824,36.52667647,54.79001471,620.9535,7634.216345,57171.86566
2022,0.0000,0.0000,0,0,250,,,waterpoint,,2,365,0,"1,2,3,4",Handpump,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,47,199,0,0,2600,8032,19328,120004,0,0,986.2202647,1899.387176,10428.36613,42781.2926
2023,0.0000,0.0000,0,0,250,0,,waterpoint,unmeasured,2,0,0,"1,2,3,4",Handpump,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,47,199,0,0,16,4416,17328,113440,0,0,986.2202647,1899.387176,10428.36613,42781.2926
2022,0.0000,0.0000,0,0,250,,,waterpoint,,2,365,0,"1,2,3,4",Handpump,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,61,195,0,1032,3064,10064,30912,108956,0,73.05335294,584.4268235,1844.597162,12072.06657,39525.47722
2023,0.0000,0.0000,0,0,250,0,,waterpoint,unmeasured,2,0,0,"1,2,3,4",Handpump,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,61,195,0,1008,2040,6456,24320,101200,0,73.05335294,584.4268235,1844.597162,12072.06657,39525.47722
2022,0.0000,0.0000,0,0,250,,,waterpoint,,2,365,0,"1,2,3,4",Handpump,0,0,0,0,0,0,0,0,0,0,0,0,2,5,7,86,166,2000,6400,8400,26864,62944,89192,0,68.1925269,131.5242278,848.7962074,10943.22723,51778.59914
2023,0.0000,0.0000,0,0,250,0,,waterpoint,unmeasured,2,0,0,"1,2,3,4",Handpump,0,0,0,0,0,0,0,0,0,0,0,0,2,5,7,86,166,2000,6400,8400,24448,60520,86584,0,68.1925269,131.5242278,848.7962074,10943.22723,51778.59914
2022,0.0000,0.0000,0,0,250,,,waterpoint,,2,365,0,"1,2,3,4",Handpump,0,0,0,0,0,0,0,0,0,0,0,0,1,3,8,92,149,1000,3000,9400,22264,64208,89064,18.26333824,54.79001471,172.9117303,1278.574639,11287.5888,51216.8736
2023,0.0000,0.0000,0,0,250,0,,waterpoint,unmeasured,2,0,0,"1,2,3,4",Handpump,0,0,0,0,0,0,0,0,0,0,0,0,1,3,8,92,149,1000,3000,9400,19856,61368,84008,18.26333824,54.79001471,172.9117303,1278.574639,11287.5888,51216.8736
2022,0.0000,0.0000,0,0,250,,,waterpoint,,2,365,0,"1,2,3,4",Handpump,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,67,155,0,0,3472,11104,26004,87828,0,0,54.79001471,675.7435147,10790.66246,111094.5093
2023,0.0000,0.0000,0,0,250,0,,waterpoint,unmeasured,2,0,0,"1,2,3,4",Handpump,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,67,155,0,0,2832,11864,24416,76352,0,0,54.79001471,675.7435147,10790.66246,111094.5093
2022,0.0000,0.0000,0,0,250,,,waterpoint,,2,365,0,"1,2,3,4",Handpump,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,95,147,0,2000,6000,21264,64408,89000,18.26333824,54.79001471,109.5800294,1196.9796,11434.73451,52136.0813
2023,0.0000,0.0000,0,0,250,0,,waterpoint,unmeasured,2,0,0,"1,2,3,4",Handpump,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,95,147,0,2000,6000,18856,60400,84008,18.26333824,54.79001471,109.5800294,1196.9796,11434.73451,52136.0813
2022,0.0000,0.0000,0,0,250,,,waterpoint,,2,365,0,"1,2,3,4",Handpump,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,87,152,0,2400,7000,23000,60208,91632,18.26333824,18.26333824,237.4233971,4350.35536,11594.10277,46593.42977
2023,0.0000,0.0000,0,0,250,0,,waterpoint,unmeasured,2,0,0,"1,2,3,4",Handpump,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,87,152,0,0,4608,20456,56368,86640,18.26333824,18.26333824,237.4233971,4350.35536,11594.10277,46593.42977
2022,0.0000,0.0000,0,0,250,,,waterpoint,,10,365,0,"1,2,3,4",Handpump,0,0,0,0,0,0,0,0,0,0,0,0,5,8,10,15,38,2000,3000,4000,6000,7000,18000,1223.159134,2235.103102,3752.412941,6500.458652,12879.80584,33092.20397
2023,0.0000,0.0000,0,0,250,0,,waterpoint,unmeasured,10,0,5.83,"1,2,3,4",Handpump,0,0,0,0,0,0,0,0,0,0,0,0,5,8,10,15,38,2000,3200,5200,7200,10200,25000,1223.159134,2235.103102,3752.412941,6500.458652,12879.80584,33092.20397
2022,0.0000,0.0000,0,0,250,,,waterpoint,,7,365,72,"1,2,3,4",Handpump,0,0,0,0,0,0,0,0,0,0,0,0,1,3,17,175,255,1000,3000,17000,50008,205624,285624,93.99409974,211.4867244,8623.958651,52044.33848,232383.3412,807181.606
2022,0.0000,0.0000,0,0,250,,,waterpoint,,7,365,62.63,"1,2,3,4",Handpump,0,0,0,0,0,0,0,0,0,0,0,0,2,4,24,175,258,2000,4000,24000,51008,205624,290624,129.2418871,1621.39822,16954.18574,54915.68278,249663.2537,835928.1813
2022,0.0000,0.0000,0,0,250,,,waterpoint,,2,365,0,"1,2,3,4",Handpump,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,71,166,0,0,7000,16032,45424,89056,0,0,36.52667647,524.7759828,3851.768285,61961.72661
2023,0.0000,0.0000,0,0,250,0,,waterpoint,unmeasured,2,0,0,"1,2,3,4",Handpump,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,71,166,0,0,7000,16232,45608,86648,0,0,36.52667647,524.7759828,3851.768285,61961.72661
2022,0.0000,0.0000,0,0,250,,,waterpoint,,2,365,0,"1,2,3,4",Handpump,0,0,0,0,0,0,0,0,0,0,0,0,1,4,4,77,171,1000,3000,3000,24864,48024,88056,73.05335294,127.8433676,127.8433676,714.7710854,2878.950533,55272.60963
2023,0.0000,0.0000,0,0,250,0,,waterpoint,unmeasured,2,0,0,"1,2,3,4",Handpump,0,0,0,0,0,0,0,0,0,0,0,0,1,4,4,77,171,1000,3000,3000,24864,45216,85456,73.05335294,127.8433676,127.8433676,714.7710854,2878.950533,55272.60963
2022,0.0000,0.0000,0,0,250,,,waterpoint,,2,365,0,"1,2,3,4",Handpump,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,60,163,0,1000,3000,7096,39192,87856,0,18.26333824,54.79001471,474.8467941,7404.013706,55568.83921
2023,0.0000,0.0000,0,0,250,0,,waterpoint,unmeasured,2,0,0,"1,2,3,4",Handpump,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,60,163,0,1000,3000,7296,40792,85448,0,18.26333824,54.79001471,474.8467941,7404.013706,55568.83921
2022,0.0000,0.0000,0,0,250,,,waterpoint,,2,365,0,"1,2,3,4",Handpump,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,66,162,0,0,4032,15032,43792,87856,0,0,200.8967206,474.8467941,7297.216495,58647.29491
2023,0.0000,0.0000,0,0,250,0,,waterpoint,unmeasured,2,0,0,"1,2,3,4",Handpump,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,66,162,0,0,4032,15232,45200,87840,0,0,200.8967206,474.8467941,7297.216495,58647.29491
2022,0.0000,0.0000,0,0,250,,,waterpoint,,2,365,0,"1,2,3,4",Handpump,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,31,78,0,0,1000,5800,15280,37836,0,0,409.9880175,2088.590841,57928.15689,516251.4157
2023,0.0000,0.0000,0,0,250,0,,waterpoint,unmeasured,2,0,0,"1,2,3,4",Handpump,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,31,78,0,0,1000,5824,14696,35456,0,0,409.9880175,2088.590841,57928.15689,516251.4157
2022,0.0000,0.0000,0,0,250,,,waterpoint,,10,365,0,"1,2,3,4",Handpump,0,0,0,0,0,0,0,0,0,0,0,0,1,4,7,11,11,0,200,400,1600,1600,1600,670.0286235,984.1045408,1978.678279,4020.171741,8668.495317,31536.18729
2023,0.0000,0.0000,0,0,250,0,,waterpoint,unmeasured,10,0,5.83,"1,2,3,4",Handpump,0,0,0,0,0,0,0,0,0,0,0,0,1,4,7,11,11,0,200,1400,1600,1600,1600,670.0286235,984.1045408,1978.678279,4020.171741,8668.495317,31536.18729
2023,0.0000,0.0000,0,0,250,0,,waterpoint,unmeasured,10,0,5.83,"1,2,3,4",Handpump,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1000,1000,1000,1000,1000,52.34598621,94.22277518,314.0759173,3119.321157,11296.81002,42605.30651
